episode,total_reward,steps,avg_loss,epsilon,solved
635,-429.00,1024,0.0000,0.1484,0
636,-444.00,1024,0.0000,0.1480,0
637,-417.50,1024,0.0000,0.1475,0
638,-429.00,1024,0.0000,0.1471,0
639,-423.50,1024,0.0000,0.1466,0
640,-429.50,1024,0.0000,0.1462,0
641,-436.00,1024,0.0000,0.1457,0
642,-418.50,1024,0.0000,0.1453,0
643,-430.50,1024,0.0000,0.1449,0
644,-413.50,1024,0.0000,0.1444,0
645,-427.50,1024,0.0000,0.1440,0
646,-438.50,1024,0.0000,0.1436,0
647,-420.50,1024,0.0000,0.1431,0
648,-440.50,1024,0.0000,0.1427,0
649,-443.00,1024,0.0000,0.1423,0
650,-424.50,1024,0.0000,0.1419,0
651,-428.50,1024,0.0000,0.1414,0
652,-427.50,1024,0.0000,0.1410,0
653,-408.50,1024,0.0000,0.1406,0
654,-439.00,1024,0.0000,0.1402,0
655,-426.50,1024,0.0000,0.1397,0
656,-431.00,1024,0.0000,0.1393,0
657,-431.50,1024,0.0000,0.1389,0
658,-426.50,1024,0.0000,0.1385,0
659,-429.50,1024,0.0000,0.1381,0
660,-427.50,1024,0.0000,0.1377,0
661,-424.50,1024,0.0000,0.1372,0
662,-424.50,1024,0.0000,0.1368,0
663,-431.00,1024,0.0000,0.1364,0
664,-445.50,1024,0.0000,0.1360,0
665,-446.50,1024,0.0000,0.1356,0
666,-422.00,1024,0.0000,0.1352,0
667,-437.50,1024,0.0000,0.1348,0
668,-429.50,1024,0.0000,0.1344,0
669,-427.00,1024,0.0000,0.1340,0
670,-440.00,1024,0.0000,0.1336,0
671,-436.50,1024,0.0000,0.1332,0
672,-443.00,1024,0.0000,0.1328,0
673,-442.50,1024,0.0000,0.1324,0
674,-438.50,1024,0.0000,0.1320,0
675,-425.50,1024,0.0000,0.1316,0
676,-441.00,1024,0.0000,0.1312,0
677,-452.50,1024,0.0000,0.1308,0
678,-428.50,1024,0.0000,0.1304,0
679,-423.50,1024,0.0000,0.1300,0
680,-443.00,1024,0.0000,0.1296,0
681,-441.00,1024,0.0000,0.1292,0
682,-454.00,1024,0.0000,0.1289,0
683,-445.00,1024,0.0000,0.1285,0
684,-420.50,1024,0.0000,0.1281,0
685,-442.50,1024,0.0000,0.1277,0
686,-434.50,1024,0.0000,0.1273,0
687,-427.50,1024,0.0000,0.1269,0
688,-431.50,1024,0.0000,0.1266,0
689,-424.50,1024,0.0000,0.1262,0
690,-446.50,1024,0.0000,0.1258,0
691,-445.50,1024,0.0000,0.1254,0
692,-443.50,1024,0.0000,0.1250,0
693,-425.50,1024,0.0000,0.1247,0
694,-434.50,1024,0.0000,0.1243,0
695,-437.00,1024,0.0000,0.1239,0
696,-443.00,1024,0.0000,0.1235,0
697,-427.50,1024,0.0000,0.1232,0
698,-429.50,1024,0.0000,0.1228,0
699,-439.00,1024,0.0000,0.1224,0
700,-439.50,1024,0.0000,0.1221,0
701,-434.50,1024,0.0000,0.1217,0
702,-426.50,1024,0.0000,0.1213,0
703,-443.50,1024,0.0000,0.1210,0
704,-432.00,1024,0.0000,0.1206,0
705,-438.00,1024,0.0000,0.1203,0
706,-448.50,1024,0.0000,0.1199,0
707,-432.50,1024,0.0000,0.1195,0
708,-435.00,1024,0.0000,0.1192,0
709,-448.00,1024,0.0000,0.1188,0
710,-443.50,1024,0.0000,0.1185,0
711,-436.50,1024,0.0000,0.1181,0
712,-442.50,1024,0.0000,0.1177,0
713,-434.00,1024,0.0000,0.1174,0
714,-450.50,1024,0.0000,0.1170,0
715,-425.50,1024,0.0000,0.1167,0
716,-435.50,1024,0.0000,0.1163,0
717,-431.50,1024,0.0000,0.1160,0
718,-440.50,1024,0.0000,0.1156,0
719,-441.50,1024,0.0000,0.1153,0
720,-442.50,1024,0.0000,0.1150,0
721,-424.50,1024,0.0000,0.1146,0
722,-450.00,1024,0.0000,0.1143,0
723,-433.50,1024,0.0000,0.1139,0
724,-450.00,1024,0.0000,0.1136,0
725,-430.50,1024,0.0000,0.1132,0
726,-445.50,1024,0.0000,0.1129,0
727,-446.00,1024,0.0000,0.1126,0
728,-445.50,1024,0.0000,0.1122,0
729,-443.50,1024,0.0000,0.1119,0
730,-430.50,1024,0.0000,0.1115,0
731,-432.50,1024,0.0000,0.1112,0
732,-438.50,1024,0.0000,0.1109,0
733,-439.50,1024,0.0000,0.1105,0
734,-444.50,1024,0.0000,0.1102,0
735,-453.00,1024,0.0000,0.1099,0
736,-440.50,1024,0.0000,0.1096,0
737,-436.50,1024,0.0000,0.1092,0
738,-443.50,1024,0.0000,0.1089,0
739,-439.50,1024,0.0000,0.1086,0
740,-456.50,1024,0.0000,0.1082,0
741,-446.50,1024,0.0000,0.1079,0
742,-438.00,1024,0.0000,0.1076,0
743,-443.50,1024,0.0000,0.1073,0
744,-460.00,1024,0.0000,0.1070,0
745,-445.00,1024,0.0000,0.1066,0
746,-454.50,1024,0.0000,0.1063,0
747,-466.00,1024,0.0000,0.1060,0
748,-456.00,1024,0.0000,0.1057,0
749,-444.50,1024,0.0000,0.1054,0
750,-445.00,1024,0.0000,0.1050,0
751,-444.00,1024,0.0000,0.1047,0
752,-453.00,1024,0.0000,0.1044,0
753,-437.50,1024,0.0000,0.1041,0
754,-451.00,1024,0.0000,0.1038,0
755,-465.00,1024,0.0000,0.1035,0
756,-439.50,1024,0.0000,0.1032,0
757,-446.50,1024,0.0000,0.1029,0
758,-448.50,1024,0.0000,0.1025,0
759,-455.50,1024,0.0000,0.1022,0
760,-428.50,1024,0.0000,0.1019,0
761,-446.50,1024,0.0000,0.1016,0
762,-471.50,1024,0.0000,0.1013,0
763,-443.00,1024,0.0000,0.1010,0
764,-454.00,1024,0.0000,0.1007,0
765,-450.00,1024,0.0000,0.1004,0
766,-450.50,1024,0.0000,0.1001,0
767,-446.00,1024,0.0000,0.0998,0
768,-445.00,1024,0.0000,0.0995,0
769,-447.00,1024,0.0000,0.0992,0
770,-454.50,1024,0.0000,0.0989,0
771,-457.50,1024,0.0000,0.0986,0
772,-447.00,1024,0.0000,0.0983,0
773,-459.50,1024,0.0000,0.0980,0
774,-436.50,1024,0.0000,0.0977,0
775,-438.50,1024,0.0000,0.0974,0
776,-439.00,1024,0.0000,0.0972,0
777,-468.00,1024,0.0000,0.0969,0
778,-448.50,1024,0.0000,0.0966,0
779,-457.50,1024,0.0000,0.0963,0
780,-455.50,1024,0.0000,0.0960,0
781,-460.50,1024,0.0000,0.0957,0
782,-464.50,1024,0.0000,0.0954,0
783,-436.50,1024,0.0000,0.0951,0
784,-456.00,1024,0.0000,0.0948,0
785,-447.00,1024,0.0000,0.0946,0
786,-448.00,1024,0.0000,0.0943,0
787,-450.50,1024,0.0000,0.0940,0
788,-452.00,1024,0.0000,0.0937,0
789,-452.50,1024,0.0000,0.0934,0
790,-471.50,1024,0.0000,0.0931,0
791,-461.00,1024,0.0000,0.0929,0
792,-465.50,1024,0.0000,0.0926,0
793,-467.50,1024,0.0000,0.0923,0
794,-465.00,1024,0.0000,0.0920,0
795,-451.50,1024,0.0000,0.0918,0
796,-457.50,1024,0.0000,0.0915,0
797,-448.00,1024,0.0000,0.0912,0
798,-455.00,1024,0.0000,0.0909,0
799,-440.00,1024,0.0000,0.0907,0
800,-466.00,1024,0.0000,0.0904,0
801,-456.00,1024,0.0000,0.0901,0
802,-450.50,1024,0.0000,0.0898,0
803,-447.50,1024,0.0000,0.0896,0
804,-459.00,1024,0.0000,0.0893,0
805,-445.50,1024,0.0000,0.0890,0
806,-447.50,1024,0.0000,0.0888,0
807,-460.00,1024,0.0000,0.0885,0
808,-446.50,1024,0.0000,0.0882,0
809,-451.50,1024,0.0000,0.0880,0
810,-448.50,1024,0.0000,0.0877,0
811,-458.50,1024,0.0000,0.0875,0
812,-478.00,1024,0.0000,0.0872,0
813,-445.50,1024,0.0000,0.0869,0
814,-467.00,1024,0.0000,0.0867,0
815,-447.00,1024,0.0000,0.0864,0
816,-456.50,1024,0.0000,0.0861,0
817,-477.50,1024,0.0000,0.0859,0
818,-472.50,1024,0.0000,0.0856,0
819,-454.00,1024,0.0000,0.0854,0
820,-449.00,1024,0.0000,0.0851,0
821,-463.00,1024,0.0000,0.0849,0
822,-447.50,1024,0.0000,0.0846,0
823,-473.50,1024,0.0000,0.0844,0
824,-449.00,1024,0.0000,0.0841,0
825,-439.50,1024,0.0000,0.0839,0
826,-463.50,1024,0.0000,0.0836,0
827,-463.00,1024,0.0000,0.0833,0
828,-448.50,1024,0.0000,0.0831,0
829,-470.00,1024,0.0000,0.0828,0
830,-460.00,1024,0.0000,0.0826,0
831,-449.50,1024,0.0000,0.0824,0
832,-452.50,1024,0.0000,0.0821,0
833,-450.50,1024,0.0000,0.0819,0
834,-460.00,1024,0.0000,0.0816,0
835,-451.50,1024,0.0000,0.0814,0
836,-454.00,1024,0.0000,0.0811,0
837,-454.50,1024,0.0000,0.0809,0
838,-456.50,1024,0.0000,0.0806,0
839,-451.50,1024,0.0000,0.0804,0
840,-452.50,1024,0.0000,0.0802,0
841,-459.00,1024,0.0000,0.0799,0
842,-467.00,1024,0.0000,0.0797,0
843,-477.00,1024,0.0000,0.0794,0
844,-461.50,1024,0.0000,0.0792,0
845,-467.00,1024,0.0000,0.0790,0
846,-472.00,1024,0.0000,0.0787,0
847,-456.50,1024,0.0000,0.0785,0
848,-445.50,1024,0.0000,0.0783,0
849,-457.50,1024,0.0000,0.0780,0
850,-445.00,1024,0.0000,0.0778,0
851,-448.50,1024,0.0000,0.0775,0
852,-461.00,1024,0.0000,0.0773,0
853,-459.50,1024,0.0000,0.0771,0
854,-476.50,1024,0.0000,0.0769,0
855,-469.00,1024,0.0000,0.0766,0
856,-478.50,1024,0.0000,0.0764,0
857,-462.50,1024,0.0000,0.0762,0
858,-463.00,1024,0.0000,0.0759,0
859,-471.00,1024,0.0000,0.0757,0
860,-476.00,1024,0.0000,0.0755,0
861,-467.00,1024,0.0000,0.0753,0
862,-465.00,1024,0.0000,0.0750,0
863,-463.00,1024,0.0000,0.0748,0
864,-439.50,1024,0.0000,0.0746,0
865,-458.50,1024,0.0000,0.0744,0
866,-462.50,1024,0.0000,0.0741,0
867,-463.50,1024,0.0000,0.0739,0
868,-470.00,1024,0.0000,0.0737,0
869,-455.50,1024,0.0000,0.0735,0
870,-452.50,1024,0.0000,0.0732,0
871,-461.00,1024,0.0000,0.0730,0
872,-463.50,1024,0.0000,0.0728,0
873,-469.50,1024,0.0000,0.0726,0
874,-457.50,1024,0.0000,0.0724,0
875,-466.50,1024,0.0000,0.0722,0
876,-466.00,1024,0.0000,0.0719,0
877,-460.50,1024,0.0000,0.0717,0
878,-460.50,1024,0.0000,0.0715,0
879,-476.50,1024,0.0000,0.0713,0
880,-451.50,1024,0.0000,0.0711,0
881,-457.00,1024,0.0000,0.0709,0
882,-477.00,1024,0.0000,0.0707,0
883,-459.50,1024,0.0000,0.0704,0
884,-458.00,1024,0.0000,0.0702,0
885,-459.50,1024,0.0000,0.0700,0
886,-466.00,1024,0.0000,0.0698,0
887,-461.50,1024,0.0000,0.0696,0
888,-467.50,1024,0.0000,0.0694,0
889,-456.50,1024,0.0000,0.0692,0
890,-461.50,1024,0.0000,0.0690,0
891,-472.00,1024,0.0000,0.0688,0
892,-461.50,1024,0.0000,0.0686,0
893,-462.00,1024,0.0000,0.0684,0
894,-473.00,1024,0.0000,0.0682,0
895,-454.50,1024,0.0000,0.0679,0
896,-469.00,1024,0.0000,0.0677,0
897,-484.00,1024,0.0000,0.0675,0
898,-456.50,1024,0.0000,0.0673,0
899,-460.00,1024,0.0000,0.0671,0
900,-477.00,1024,0.0000,0.0669,0
901,-464.00,1024,0.0000,0.0667,0
902,-468.50,1024,0.0000,0.0665,0
903,-460.00,1024,0.0000,0.0663,0
904,-457.50,1024,0.0000,0.0661,0
905,-465.00,1024,0.0000,0.0659,0
906,-463.50,1024,0.0000,0.0657,0
907,-467.50,1024,0.0000,0.0655,0
908,-459.50,1024,0.0000,0.0653,0
909,-466.00,1024,0.0000,0.0651,0
910,-490.00,1024,0.0000,0.0650,0
911,-477.50,1024,0.0000,0.0648,0
912,-472.50,1024,0.0000,0.0646,0
913,-467.50,1024,0.0000,0.0644,0
914,-474.00,1024,0.0000,0.0642,0
915,-470.50,1024,0.0000,0.0640,0
916,-463.50,1024,0.0000,0.0638,0
917,-463.50,1024,0.0000,0.0636,0
918,-459.00,1024,0.0000,0.0634,0
919,-480.00,1024,0.0000,0.0632,0
920,-460.50,1024,0.0000,0.0630,0
921,-470.00,1024,0.0000,0.0628,0
922,-459.50,1024,0.0000,0.0627,0
923,-479.00,1024,0.0000,0.0625,0
924,-472.00,1024,0.0000,0.0623,0
925,-477.00,1024,0.0000,0.0621,0
926,-455.50,1024,0.0000,0.0619,0
927,-489.00,1024,0.0000,0.0617,0
928,-468.00,1024,0.0000,0.0615,0
929,-468.50,1024,0.0000,0.0613,0
930,-466.00,1024,0.0000,0.0612,0
931,-458.50,1024,0.0000,0.0610,0
932,-491.00,1024,0.0000,0.0608,0
933,-466.50,1024,0.0000,0.0606,0
934,-471.00,1024,0.0000,0.0604,0
935,-489.00,1024,0.0000,0.0603,0
936,-486.50,1024,0.0000,0.0601,0
937,-471.00,1024,0.0000,0.0599,0
938,-465.50,1024,0.0000,0.0597,0
939,-467.50,1024,0.0000,0.0595,0
940,-487.50,1024,0.0000,0.0594,0
941,-470.00,1024,0.0000,0.0592,0
942,-461.00,1024,0.0000,0.0590,0
943,-451.50,1024,0.0000,0.0588,0
944,-459.00,1024,0.0000,0.0586,0
945,-472.00,1024,0.0000,0.0585,0
946,-481.00,1024,0.0000,0.0583,0
947,-474.00,1024,0.0000,0.0581,0
948,-464.50,1024,0.0000,0.0579,0
949,-486.00,1024,0.0000,0.0578,0
950,-467.50,1024,0.0000,0.0576,0
951,-468.50,1024,0.0000,0.0574,0
952,-473.00,1024,0.0000,0.0573,0
953,-468.00,1024,0.0000,0.0571,0
954,-464.50,1024,0.0000,0.0569,0
955,-479.00,1024,0.0000,0.0567,0
956,-475.00,1024,0.0000,0.0566,0
957,-457.50,1024,0.0000,0.0564,0
958,-465.50,1024,0.0000,0.0562,0
959,-486.50,1024,0.0000,0.0561,0
960,-485.50,1024,0.0000,0.0559,0
961,-483.50,1024,0.0000,0.0557,0
962,-483.00,1024,0.0000,0.0556,0
963,-480.00,1024,0.0000,0.0554,0
964,-470.50,1024,0.0000,0.0552,0
965,-479.50,1024,0.0000,0.0551,0
966,-479.00,1024,0.0000,0.0549,0
967,-482.50,1024,0.0000,0.0547,0
968,-483.50,1024,0.0000,0.0546,0
969,-472.00,1024,0.0000,0.0544,0
970,-470.50,1024,0.0000,0.0542,0
971,-466.00,1024,0.0000,0.0541,0
972,-483.50,1024,0.0000,0.0539,0
973,-466.00,1024,0.0000,0.0538,0
974,-473.00,1024,0.0000,0.0536,0
975,-480.00,1024,0.0000,0.0534,0
976,-477.50,1024,0.0000,0.0533,0
977,-491.50,1024,0.0000,0.0531,0
978,-479.50,1024,0.0000,0.0529,0
979,-488.50,1024,0.0000,0.0528,0
980,-487.00,1024,0.0000,0.0526,0
981,-465.00,1024,0.0000,0.0525,0
982,-480.00,1024,0.0000,0.0523,0
983,-473.00,1024,0.0000,0.0522,0
984,-488.00,1024,0.0000,0.0520,0
985,-474.00,1024,0.0000,0.0518,0
986,-464.50,1024,0.0000,0.0517,0
987,-465.50,1024,0.0000,0.0515,0
988,-475.00,1024,0.0000,0.0514,0
989,-488.50,1024,0.0000,0.0512,0
990,-473.50,1024,0.0000,0.0511,0
991,-470.00,1024,0.0000,0.0509,0
992,-473.00,1024,0.0000,0.0508,0
993,-472.50,1024,0.0000,0.0506,0
994,-470.50,1024,0.0000,0.0505,0
995,-473.00,1024,0.0000,0.0503,0
996,-480.50,1024,0.0000,0.0502,0
997,-481.00,1024,0.0000,0.0500,0
998,-470.50,1024,0.0000,0.0500,0
999,-486.00,1024,0.0000,0.0500,0
1000,-471.50,1024,0.0000,0.0500,0
1001,-475.00,1024,0.0000,0.0500,0
1002,-484.50,1024,0.0000,0.0500,0
1003,-473.50,1024,0.0000,0.0500,0
1004,-474.50,1024,0.0000,0.0500,0
1005,-488.00,1024,0.0000,0.0500,0
1006,-481.00,1024,0.0000,0.0500,0
1007,-488.00,1024,0.0000,0.0500,0
1008,-492.50,1024,0.0000,0.0500,0
1009,-483.50,1024,0.0000,0.0500,0
1010,-471.50,1024,0.0000,0.0500,0
1011,-472.50,1024,0.0000,0.0500,0
1012,-484.00,1024,0.0000,0.0500,0
1013,-475.00,1024,0.0000,0.0500,0
1014,-471.00,1024,0.0000,0.0500,0
1015,-466.50,1024,0.0000,0.0500,0
1016,-470.50,1024,0.0000,0.0500,0
1017,-474.50,1024,0.0000,0.0500,0
1018,-465.50,1024,0.0000,0.0500,0
1019,-473.00,1024,0.0000,0.0500,0
1020,-470.00,1024,0.0000,0.0500,0
1021,-488.00,1024,0.0000,0.0500,0
1022,-475.50,1024,0.0000,0.0500,0
1023,-484.00,1024,0.0000,0.0500,0
1024,-479.00,1024,0.0000,0.0500,0
1025,-479.00,1024,0.0000,0.0500,0
1026,-472.50,1024,0.0000,0.0500,0
1027,-477.50,1024,0.0000,0.0500,0
1028,-471.00,1024,0.0000,0.0500,0
1029,-485.50,1024,0.0000,0.0500,0
1030,-489.00,1024,0.0000,0.0500,0
1031,-477.00,1024,0.0000,0.0500,0
1032,-484.50,1024,0.0000,0.0500,0
1033,-488.50,1024,0.0000,0.0500,0
1034,-493.00,1024,0.0000,0.0500,0
1035,-470.50,1024,0.0000,0.0500,0
1036,-472.50,1024,0.0000,0.0500,0
1037,-478.00,1024,0.0000,0.0500,0
1038,-498.00,1024,0.0000,0.0500,0
1039,-483.50,1024,0.0000,0.0500,0
1040,-471.00,1024,0.0000,0.0500,0
1041,-476.00,1024,0.0000,0.0500,0
1042,-473.50,1024,0.0000,0.0500,0
1043,-490.00,1024,0.0000,0.0500,0
1044,-487.50,1024,0.0000,0.0500,0
1045,-482.50,1024,0.0000,0.0500,0
1046,-488.00,1024,0.0000,0.0500,0
1047,-480.00,1024,0.0000,0.0500,0
1048,-492.50,1024,0.0000,0.0500,0
1049,-482.50,1024,0.0000,0.0500,0
1050,-473.50,1024,0.0000,0.0500,0
1051,-478.00,1024,0.0000,0.0500,0
1052,-473.50,1024,0.0000,0.0500,0
1053,-484.50,1024,0.0000,0.0500,0
1054,-473.50,1024,0.0000,0.0500,0
1055,-465.00,1024,0.0000,0.0500,0
1056,-462.00,1024,0.0000,0.0500,0
1057,-482.50,1024,0.0000,0.0500,0
1058,-488.00,1024,0.0000,0.0500,0
1059,-484.50,1024,0.0000,0.0500,0
1060,-483.50,1024,0.0000,0.0500,0
1061,-476.00,1024,0.0000,0.0500,0
1062,-469.00,1024,0.0000,0.0500,0
1063,-479.00,1024,0.0000,0.0500,0
1064,-478.50,1024,0.0000,0.0500,0
1065,-467.50,1024,0.0000,0.0500,0
1066,-477.00,1024,0.0000,0.0500,0
1067,-473.00,1024,0.0000,0.0500,0
1068,-473.00,1024,0.0000,0.0500,0
1069,-464.50,1024,0.0000,0.0500,0
1070,-470.00,1024,0.0000,0.0500,0
1071,-470.50,1024,0.0000,0.0500,0
1072,-468.00,1024,0.0000,0.0500,0
1073,-492.00,1024,0.0000,0.0500,0
1074,-476.00,1024,0.0000,0.0500,0
1075,-491.00,1024,0.0000,0.0500,0
1076,-482.50,1024,0.0000,0.0500,0
1077,-469.50,1024,0.0000,0.0500,0
1078,-474.50,1024,0.0000,0.0500,0
1079,-490.00,1024,0.0000,0.0500,0
1080,-473.00,1024,0.0000,0.0500,0
1081,-465.00,1024,0.0000,0.0500,0
1082,-486.00,1024,0.0000,0.0500,0
1083,-474.50,1024,0.0000,0.0500,0
1084,-467.50,1024,0.0000,0.0500,0
1085,-471.00,1024,0.0000,0.0500,0
1086,-486.00,1024,0.0000,0.0500,0
1087,-485.00,1024,0.0000,0.0500,0
1088,-479.00,1024,0.0000,0.0500,0
1089,-489.50,1024,0.0000,0.0500,0
1090,-471.00,1024,0.0000,0.0500,0
1091,-492.00,1024,0.0000,0.0500,0
1092,-488.00,1024,0.0000,0.0500,0
1093,-479.50,1024,0.0000,0.0500,0
1094,-461.50,1024,0.0000,0.0500,0
1095,-483.00,1024,0.0000,0.0500,0
1096,-476.00,1024,0.0000,0.0500,0
1097,-479.00,1024,0.0000,0.0500,0
1098,-466.50,1024,0.0000,0.0500,0
1099,-486.00,1024,0.0000,0.0500,0
1100,-486.00,1024,0.0000,0.0500,0
1101,-485.00,1024,0.0000,0.0500,0
1102,-476.50,1024,0.0000,0.0500,0
1103,-468.00,1024,0.0000,0.0500,0
1104,-463.50,1024,0.0000,0.0500,0
1105,-476.50,1024,0.0000,0.0500,0
1106,-471.00,1024,0.0000,0.0500,0
1107,-473.50,1024,0.0000,0.0500,0
1108,-490.50,1024,0.0000,0.0500,0
1109,-477.00,1024,0.0000,0.0500,0
1110,-474.50,1024,0.0000,0.0500,0
1111,-488.50,1024,0.0000,0.0500,0
1112,-468.00,1024,0.0000,0.0500,0
1113,-476.00,1024,0.0000,0.0500,0
1114,-471.50,1024,0.0000,0.0500,0
1115,-489.00,1024,0.0000,0.0500,0
1116,-488.00,1024,0.0000,0.0500,0
1117,-496.50,1024,0.0000,0.0500,0
1118,-477.50,1024,0.0000,0.0500,0
1119,-482.50,1024,0.0000,0.0500,0
1120,-470.50,1024,0.0000,0.0500,0
1121,-490.00,1024,0.0000,0.0500,0
1122,-477.50,1024,0.0000,0.0500,0
1123,-490.00,1024,0.0000,0.0500,0
1124,-482.00,1024,0.0000,0.0500,0
1125,-473.00,1024,0.0000,0.0500,0
1126,-489.00,1024,0.0000,0.0500,0
1127,-483.00,1024,0.0000,0.0500,0
1128,-489.00,1024,0.0000,0.0500,0
1129,-481.00,1024,0.0000,0.0500,0
1130,-471.50,1024,0.0000,0.0500,0
1131,-481.00,1024,0.0000,0.0500,0
1132,-495.00,1024,0.0000,0.0500,0
1133,-455.50,1024,0.0000,0.0500,0
1134,-474.50,1024,0.0000,0.0500,0
1135,-473.00,1024,0.0000,0.0500,0
1136,-480.00,1024,0.0000,0.0500,0
1137,-477.00,1024,0.0000,0.0500,0
1138,-470.50,1024,0.0000,0.0500,0
1139,-484.50,1024,0.0000,0.0500,0
1140,-474.00,1024,0.0000,0.0500,0
1141,-482.50,1024,0.0000,0.0500,0
1142,-471.50,1024,0.0000,0.0500,0
1143,-476.00,1024,0.0000,0.0500,0
1144,-489.00,1024,0.0000,0.0500,0
1145,-462.00,1024,0.0000,0.0500,0
1146,-478.50,1024,0.0000,0.0500,0
1147,-487.00,1024,0.0000,0.0500,0
1148,-485.00,1024,0.0000,0.0500,0
1149,-472.50,1024,0.0000,0.0500,0
1150,-468.50,1024,0.0000,0.0500,0
1151,-474.00,1024,0.0000,0.0500,0
1152,-467.50,1024,0.0000,0.0500,0
1153,-490.50,1024,0.0000,0.0500,0
1154,-487.00,1024,0.0000,0.0500,0
1155,-486.50,1024,0.0000,0.0500,0
1156,-475.50,1024,0.0000,0.0500,0
1157,-494.00,1024,0.0000,0.0500,0
1158,-491.50,1024,0.0000,0.0500,0
1159,-474.00,1024,0.0000,0.0500,0
1160,-497.00,1024,0.0000,0.0500,0
1161,-463.50,1024,0.0000,0.0500,0
1162,-466.50,1024,0.0000,0.0500,0
1163,-484.00,1024,0.0000,0.0500,0
1164,-494.00,1024,0.0000,0.0500,0
1165,-465.50,1024,0.0000,0.0500,0
1166,-475.00,1024,0.0000,0.0500,0
1167,-485.50,1024,0.0000,0.0500,0
1168,-493.50,1024,0.0000,0.0500,0
1169,-471.50,1024,0.0000,0.0500,0
1170,-464.50,1024,0.0000,0.0500,0
1171,-475.50,1024,0.0000,0.0500,0
1172,-475.50,1024,0.0000,0.0500,0
1173,-479.50,1024,0.0000,0.0500,0
1174,-481.00,1024,0.0000,0.0500,0
1175,-487.00,1024,0.0000,0.0500,0
1176,-487.00,1024,0.0000,0.0500,0
1177,-486.00,1024,0.0000,0.0500,0
1178,-490.00,1024,0.0000,0.0500,0
1179,-489.00,1024,0.0000,0.0500,0
1180,-488.00,1024,0.0000,0.0500,0
1181,-484.00,1024,0.0000,0.0500,0
1182,-486.50,1024,0.0000,0.0500,0
1183,-483.00,1024,0.0000,0.0500,0
1184,-477.00,1024,0.0000,0.0500,0
1185,-469.50,1024,0.0000,0.0500,0
1186,-475.00,1024,0.0000,0.0500,0
1187,-474.50,1024,0.0000,0.0500,0
1188,-479.00,1024,0.0000,0.0500,0
1189,-486.50,1024,0.0000,0.0500,0
1190,-464.50,1024,0.0000,0.0500,0
1191,-479.00,1024,0.0000,0.0500,0
1192,-474.50,1024,0.0000,0.0500,0
1193,-481.00,1024,0.0000,0.0500,0
1194,-464.00,1024,0.0000,0.0500,0
1195,-468.50,1024,0.0000,0.0500,0
1196,-490.00,1024,0.0000,0.0500,0
1197,-497.00,1024,0.0000,0.0500,0
1198,-480.50,1024,0.0000,0.0500,0
1199,-473.50,1024,0.0000,0.0500,0
1200,-477.00,1024,0.0000,0.0500,0
1201,-483.00,1024,0.0000,0.0500,0
1202,-476.50,1024,0.0000,0.0500,0
1203,-471.50,1024,0.0000,0.0500,0
1204,-477.00,1024,0.0000,0.0500,0
1205,-483.50,1024,0.0000,0.0500,0
1206,-478.00,1024,0.0000,0.0500,0
1207,-491.50,1024,0.0000,0.0500,0
1208,-472.00,1024,0.0000,0.0500,0
1209,-478.00,1024,0.0000,0.0500,0
1210,-479.00,1024,0.0000,0.0500,0
1211,-492.00,1024,0.0000,0.0500,0
1212,-495.50,1024,0.0000,0.0500,0
1213,-470.00,1024,0.0000,0.0500,0
1214,-465.00,1024,0.0000,0.0500,0
1215,-473.00,1024,0.0000,0.0500,0
1216,-474.50,1024,0.0000,0.0500,0
1217,-472.00,1024,0.0000,0.0500,0
1218,-480.00,1024,0.0000,0.0500,0
1219,-480.00,1024,0.0000,0.0500,0
1220,-491.50,1024,0.0000,0.0500,0
1221,-479.00,1024,0.0000,0.0500,0
1222,-475.00,1024,0.0000,0.0500,0
1223,-494.50,1024,0.0000,0.0500,0
1224,-474.00,1024,0.0000,0.0500,0
1225,-475.50,1024,0.0000,0.0500,0
1226,-491.00,1024,0.0000,0.0500,0
1227,-482.00,1024,0.0000,0.0500,0
1228,-478.00,1024,0.0000,0.0500,0
1229,-468.00,1024,0.0000,0.0500,0
1230,-475.50,1024,0.0000,0.0500,0
1231,-482.00,1024,0.0000,0.0500,0
1232,-486.00,1024,0.0000,0.0500,0
1233,-477.50,1024,0.0000,0.0500,0
1234,-480.00,1024,0.0000,0.0500,0
1235,-473.00,1024,0.0000,0.0500,0
1236,-470.50,1024,0.0000,0.0500,0
1237,-484.00,1024,0.0000,0.0500,0
1238,-488.00,1024,0.0000,0.0500,0
1239,-488.00,1024,0.0000,0.0500,0
1240,-477.00,1024,0.0000,0.0500,0
1241,-484.50,1024,0.0000,0.0500,0
1242,-472.00,1024,0.0000,0.0500,0
1243,-472.00,1024,0.0000,0.0500,0
1244,-487.00,1024,0.0000,0.0500,0
1245,-491.50,1024,0.0000,0.0500,0
1246,-456.50,1024,0.0000,0.0500,0
1247,-471.00,1024,0.0000,0.0500,0
1248,-478.00,1024,0.0000,0.0500,0
1249,-474.00,1024,0.0000,0.0500,0
1250,-465.50,1024,0.0000,0.0500,0
1251,-488.00,1024,0.0000,0.0500,0
1252,-465.50,1024,0.0000,0.0500,0
1253,-477.50,1024,0.0000,0.0500,0
1254,-480.50,1024,0.0000,0.0500,0
1255,-489.00,1024,0.0000,0.0500,0
1256,-487.50,1024,0.0000,0.0500,0
1257,-478.50,1024,0.0000,0.0500,0
