episode,total_reward,steps,avg_loss,epsilon,solved
696,79.00,34,0.0112,0.1235,1
697,78.50,33,0.0078,0.1232,1
698,79.00,30,0.0094,0.1228,1
699,77.50,37,0.0107,0.1224,1
700,76.00,38,0.0094,0.1221,1
701,77.50,37,0.0068,0.1217,1
702,78.00,36,0.0062,0.1213,1
703,77.50,39,0.0068,0.1210,1
704,79.00,32,0.0062,0.1206,1
705,79.00,34,0.0113,0.1203,1
706,78.50,35,0.0075,0.1199,1
707,78.50,35,0.0075,0.1195,1
708,78.50,31,0.0066,0.1192,1
709,78.50,31,0.0064,0.1188,1
710,79.00,32,0.0070,0.1185,1
711,79.00,30,0.0149,0.1181,1
712,78.50,35,0.0105,0.1177,1
713,78.50,37,0.0105,0.1174,1
714,79.00,30,0.0053,0.1170,1
715,79.00,32,0.0065,0.1167,1
716,78.50,33,0.0055,0.1163,1
717,78.00,34,0.0126,0.1160,1
718,78.50,31,0.0084,0.1156,1
719,78.50,33,0.0066,0.1153,1
720,78.50,33,0.0037,0.1150,1
721,78.50,33,0.0037,0.1146,1
722,77.00,36,0.0038,0.1143,1
723,78.50,35,0.0108,0.1139,1
724,79.00,30,0.0101,0.1136,1
725,79.00,34,0.0070,0.1132,1
726,78.00,32,0.0058,0.1129,1
727,79.00,32,0.0069,0.1126,1
728,79.00,30,0.0044,0.1122,1
729,77.00,40,0.0092,0.1119,1
730,78.50,39,0.0074,0.1115,1
731,79.00,38,0.0060,0.1112,1
732,77.50,33,0.0047,0.1109,1
733,78.50,33,0.0051,0.1105,1
734,78.00,36,0.0074,0.1102,1
735,78.00,36,0.0122,0.1099,1
736,78.50,39,0.0067,0.1096,1
737,78.00,36,0.0060,0.1092,1
738,79.00,34,0.0040,0.1089,1
739,78.50,33,0.0045,0.1086,1
740,78.50,31,0.0085,0.1082,1
741,78.50,33,0.0077,0.1079,1
742,79.00,32,0.0056,0.1076,1
743,79.00,32,0.0053,0.1073,1
744,78.00,34,0.0042,0.1070,1
745,78.50,31,0.0042,0.1066,1
746,78.50,33,0.0075,0.1063,1
747,78.50,39,0.0123,0.1060,1
748,79.00,32,0.0073,0.1057,1
749,78.00,34,0.0045,0.1054,1
750,79.00,36,0.0031,0.1050,1
751,78.50,35,0.0026,0.1047,1
752,79.00,34,0.0087,0.1044,1
753,78.50,33,0.0090,0.1041,1
754,79.00,32,0.0076,0.1038,1
755,78.50,31,0.0040,0.1035,1
756,78.50,35,0.0052,0.1032,1
757,78.50,31,0.0041,0.1029,1
758,79.00,32,0.0068,0.1025,1
759,79.00,30,0.0098,0.1022,1
760,78.50,35,0.0075,0.1019,1
761,78.00,32,0.0065,0.1016,1
762,78.50,35,0.0054,0.1013,1
763,79.00,32,0.0071,0.1010,1
764,78.50,31,0.0094,0.1007,1
765,78.00,36,0.0130,0.1004,1
766,78.50,41,0.0083,0.1001,1
767,78.50,31,0.0072,0.0998,1
768,79.00,30,0.0057,0.0995,1
769,78.50,31,0.0040,0.0992,1
770,78.50,31,0.0087,0.0989,1
771,78.50,35,0.0080,0.0986,1
772,79.00,32,0.0064,0.0983,1
773,79.00,30,0.0060,0.0980,1
774,77.50,35,0.0043,0.0977,1
775,78.50,33,0.0029,0.0974,1
776,79.00,32,0.0078,0.0972,1
777,77.00,34,0.0119,0.0969,1
778,78.50,35,0.0110,0.0966,1
779,78.50,37,0.0060,0.0963,1
780,78.50,37,0.0047,0.0960,1
781,78.50,31,0.0024,0.0957,1
782,78.00,34,0.0071,0.0954,1
783,79.00,30,0.0114,0.0951,1
784,79.00,34,0.0113,0.0948,1
785,78.50,31,0.0057,0.0946,1
786,77.50,37,0.0041,0.0943,1
787,78.50,31,0.0027,0.0940,1
788,79.00,32,0.0057,0.0937,1
789,78.50,33,0.0069,0.0934,1
790,78.00,34,0.0061,0.0931,1
791,79.00,30,0.0067,0.0929,1
792,77.50,37,0.0062,0.0926,1
793,79.00,38,0.0055,0.0923,1
794,78.50,35,0.0079,0.0920,1
795,78.50,33,0.0073,0.0918,1
796,79.00,30,0.0068,0.0915,1
797,78.00,34,0.0051,0.0912,1
798,79.00,30,0.0042,0.0909,1
799,78.50,33,0.0045,0.0907,1
800,79.00,34,0.0068,0.0904,1
801,78.50,31,0.0104,0.0901,1
802,79.00,32,0.0073,0.0898,1
803,79.00,34,0.0051,0.0896,1
804,77.00,46,0.0046,0.0893,1
805,79.00,32,0.0046,0.0890,1
806,79.00,32,0.0068,0.0888,1
807,79.00,30,0.0061,0.0885,1
808,79.00,34,0.0043,0.0882,1
809,78.00,32,0.0043,0.0880,1
810,78.00,36,0.0029,0.0877,1
811,78.50,33,0.0029,0.0875,1
812,79.00,30,0.0063,0.0872,1
813,78.50,37,0.0064,0.0869,1
814,79.00,34,0.0059,0.0867,1
815,78.50,31,0.0065,0.0864,1
816,78.50,35,0.0041,0.0861,1
817,79.00,30,0.0042,0.0859,1
818,79.00,32,0.0065,0.0856,1
819,79.00,32,0.0117,0.0854,1
820,79.00,30,0.0058,0.0851,1
821,79.00,30,0.0043,0.0849,1
822,79.00,34,0.0044,0.0846,1
823,79.00,34,0.0052,0.0844,1
824,79.00,32,0.0045,0.0841,1
825,78.50,33,0.0069,0.0839,1
826,77.50,33,0.0047,0.0836,1
827,79.00,30,0.0036,0.0833,1
828,78.50,33,0.0035,0.0831,1
829,78.00,32,0.0022,0.0828,1
830,78.00,34,0.0023,0.0826,1
831,79.00,32,0.0060,0.0824,1
832,78.00,32,0.0059,0.0821,1
833,79.00,30,0.0060,0.0819,1
834,78.50,33,0.0043,0.0816,1
835,79.00,32,0.0076,0.0814,1
836,78.50,31,0.0067,0.0811,1
837,79.00,30,0.0077,0.0809,1
838,78.50,35,0.0070,0.0806,1
839,79.00,32,0.0044,0.0804,1
840,78.50,31,0.0051,0.0802,1
841,79.00,30,0.0057,0.0799,1
842,79.00,34,0.0045,0.0797,1
843,79.00,32,0.0059,0.0794,1
844,78.50,31,0.0060,0.0792,1
845,77.50,33,0.0040,0.0790,1
846,79.00,32,0.0041,0.0787,1
847,78.50,31,0.0032,0.0785,1
848,79.00,32,0.0027,0.0783,1
849,79.00,30,0.0039,0.0780,1
850,79.00,34,0.0054,0.0778,1
851,79.00,30,0.0042,0.0775,1
852,78.50,37,0.0046,0.0773,1
853,79.00,32,0.0028,0.0771,1
854,79.00,32,0.0025,0.0769,1
855,79.00,34,0.0034,0.0766,1
856,79.00,34,0.0080,0.0764,1
857,79.00,32,0.0082,0.0762,1
858,78.50,33,0.0073,0.0759,1
859,79.00,36,0.0065,0.0757,1
860,78.50,33,0.0066,0.0755,1
861,78.00,42,0.0042,0.0753,1
862,79.00,30,0.0059,0.0750,1
863,78.00,34,0.0055,0.0748,1
864,79.00,30,0.0051,0.0746,1
865,78.50,31,0.0042,0.0744,1
866,78.50,33,0.0041,0.0741,1
867,79.00,32,0.0044,0.0739,1
868,79.00,32,0.0066,0.0737,1
869,79.00,32,0.0053,0.0735,1
870,79.00,30,0.0049,0.0732,1
871,78.50,35,0.0046,0.0730,1
872,79.00,30,0.0057,0.0728,1
873,79.00,30,0.0038,0.0726,1
874,78.50,33,0.0056,0.0724,1
875,78.00,34,0.0073,0.0722,1
876,78.50,39,0.0052,0.0719,1
877,78.50,33,0.0044,0.0717,1
878,78.50,33,0.0035,0.0715,1
879,78.50,31,0.0038,0.0713,1
880,79.00,34,0.0094,0.0711,1
881,78.50,31,0.0062,0.0709,1
882,78.50,31,0.0060,0.0707,1
883,79.00,30,0.0079,0.0704,1
884,78.00,36,0.0053,0.0702,1
885,79.00,32,0.0044,0.0700,1
886,78.50,31,0.0089,0.0698,1
887,78.50,33,0.0089,0.0696,1
888,79.00,30,0.0064,0.0694,1
889,79.00,30,0.0032,0.0692,1
890,78.00,36,0.0045,0.0690,1
891,79.00,30,0.0038,0.0688,1
892,79.00,34,0.0051,0.0686,1
893,79.00,32,0.0059,0.0684,1
894,79.00,30,0.0049,0.0682,1
895,79.00,32,0.0068,0.0679,1
896,79.00,34,0.0044,0.0677,1
897,79.00,34,0.0060,0.0675,1
898,79.00,30,0.0057,0.0673,1
899,78.50,35,0.0084,0.0671,1
900,79.00,30,0.0091,0.0669,1
901,79.00,30,0.0091,0.0667,1
902,79.00,30,0.0056,0.0665,1
903,79.00,32,0.0055,0.0663,1
904,79.00,30,0.0049,0.0661,1
905,78.50,35,0.0117,0.0659,1
906,78.00,32,0.0078,0.0657,1
907,79.00,32,0.0069,0.0655,1
908,79.00,30,0.0065,0.0653,1
909,79.00,32,0.0071,0.0651,1
910,79.00,32,0.0044,0.0650,1
911,78.50,35,0.0110,0.0648,1
912,79.00,32,0.0095,0.0646,1
913,79.00,30,0.0071,0.0644,1
914,78.50,31,0.0045,0.0642,1
915,78.50,31,0.0045,0.0640,1
916,79.00,32,0.0051,0.0638,1
917,79.00,30,0.0052,0.0636,1
918,79.00,32,0.0114,0.0634,1
919,79.00,36,0.0087,0.0632,1
920,79.00,32,0.0046,0.0630,1
921,79.00,30,0.0046,0.0628,1
922,78.00,36,0.0052,0.0627,1
923,79.00,30,0.0075,0.0625,1
924,79.00,32,0.0189,0.0623,1
925,79.00,30,0.0122,0.0621,1
926,78.00,32,0.0074,0.0619,1
927,79.00,30,0.0045,0.0617,1
928,78.50,31,0.0052,0.0615,1
929,78.50,31,0.0053,0.0613,1
930,78.50,33,0.0128,0.0612,1
931,78.50,31,0.0080,0.0610,1
932,79.00,30,0.0063,0.0608,1
933,79.00,34,0.0051,0.0606,1
934,79.00,32,0.0046,0.0604,1
935,79.00,30,0.0031,0.0603,1
936,79.00,30,0.0066,0.0601,1
937,79.00,30,0.0117,0.0599,1
938,79.00,30,0.0107,0.0597,1
939,78.50,31,0.0066,0.0595,1
940,79.00,34,0.0045,0.0594,1
941,78.50,31,0.0062,0.0592,1
942,78.50,31,0.0025,0.0590,1
943,77.50,33,0.0095,0.0588,1
944,79.00,32,0.0079,0.0586,1
945,79.00,30,0.0068,0.0585,1
946,78.50,31,0.0029,0.0583,1
947,79.00,32,0.0035,0.0581,1
948,79.00,34,0.0031,0.0579,1
949,78.50,33,0.0085,0.0578,1
950,79.00,30,0.0065,0.0576,1
951,78.50,35,0.0070,0.0574,1
952,79.00,34,0.0039,0.0573,1
953,79.00,32,0.0028,0.0571,1
954,78.50,31,0.0032,0.0569,1
955,78.50,33,0.0081,0.0567,1
956,79.00,32,0.0072,0.0566,1
957,78.50,39,0.0055,0.0564,1
958,78.50,31,0.0042,0.0562,1
959,79.00,32,0.0033,0.0561,1
960,78.50,33,0.0037,0.0559,1
961,78.50,31,0.0072,0.0557,1
962,79.00,32,0.0071,0.0556,1
963,79.00,30,0.0061,0.0554,1
964,79.00,30,0.0042,0.0552,1
965,79.00,30,0.0038,0.0551,1
966,78.50,33,0.0037,0.0549,1
967,78.50,31,0.0040,0.0547,1
968,79.00,30,0.0132,0.0546,1
969,79.00,30,0.0092,0.0544,1
970,78.50,33,0.0068,0.0542,1
971,79.00,34,0.0039,0.0541,1
972,79.00,32,0.0039,0.0539,1
973,79.00,32,0.0026,0.0538,1
974,79.00,30,0.0066,0.0536,1
975,78.50,33,0.0056,0.0534,1
976,79.00,30,0.0039,0.0533,1
977,78.50,31,0.0039,0.0531,1
978,79.00,34,0.0053,0.0529,1
979,78.50,33,0.0038,0.0528,1
980,78.50,31,0.0053,0.0526,1
981,79.00,30,0.0054,0.0525,1
982,79.00,30,0.0040,0.0523,1
983,79.00,32,0.0048,0.0522,1
984,79.00,32,0.0040,0.0520,1
985,79.00,32,0.0060,0.0518,1
986,78.50,31,0.0058,0.0517,1
987,78.50,31,0.0100,0.0515,1
988,78.50,31,0.0072,0.0514,1
989,79.00,30,0.0058,0.0512,1
990,78.50,31,0.0049,0.0511,1
991,79.00,34,0.0022,0.0509,1
992,79.00,32,0.0012,0.0508,1
993,79.00,30,0.0065,0.0506,1
994,79.00,30,0.0114,0.0505,1
995,79.00,30,0.0101,0.0503,1
996,78.00,34,0.0045,0.0502,1
997,78.00,34,0.0021,0.0500,1
998,79.00,30,0.0018,0.0499,1
999,79.00,30,0.0036,0.0497,1
1000,79.00,34,0.0061,0.0496,1
